ألف|أَلِف	أَلِف/ أَلِف[S]أَلِف
ألف|أَلَّف	أَلَّف، يْؤَلِّف
ألفية|أَلَفِيِّة	أَلَفِيِّة / أَلْفِيِّة
ألقى|أَلقَى	أَلقَى، يُلقي[S] أَلْقَى، يِلْقِي
ألم|أَلَم	أَلَم، ج آلَام[S] أَلَم، ج آلَاْم
ألهى|أَلهَى	أَلهَى، يِلهي
أليف|أَلِيْف	أَلِيْف، المؤنث: أَلِيْفِة[S] أَلِيْف
أليف|أَلِيْف	أَلِيْف، المؤنث: أَلِيْفِة
أليم|أَلِيْم	أَلِيْم، المؤنث: أَلِيْمِة
أمارة|أَمَاْرَة	أَمَاْرَة، ج أَمَاْرَاْت
أمامي|أَمَامي	أَمَامي، المؤنث: أَمَامِيِّة
أمانة|أَمَانِة	أَمَانِة، ج أَمَانَات[S] أَمَاْنِة
أمبلى	أمبلى /مْبلا
أمبلى	أمبلى / مْبلا
أمة|أُمَّة	أُمَّة، ج أُمَم
أمة|أُمَّة	أُمَّة، جأُمَم
